location,horizon,reference_date,target_end_date,target,output_type,output_type_id,value,model
nt,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.9,8,AI4Casting_Hub-Quantile_Baseline
nt,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.975,15,AI4Casting_Hub-Quantile_Baseline
nt,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
nt,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
nt,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
nt,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Quantile_Baseline
nt,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.75,3,AI4Casting_Hub-Quantile_Baseline
nt,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.9,10,AI4Casting_Hub-Quantile_Baseline
nt,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.975,16,AI4Casting_Hub-Quantile_Baseline
nt,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
nt,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
nt,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
nt,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Quantile_Baseline
nt,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,4,AI4Casting_Hub-Quantile_Baseline
nt,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,11,AI4Casting_Hub-Quantile_Baseline
nt,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,19,AI4Casting_Hub-Quantile_Baseline
nu,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
nu,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
nu,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
nu,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Quantile_Baseline
nu,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,0,AI4Casting_Hub-Quantile_Baseline
nu,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,3,AI4Casting_Hub-Quantile_Baseline
nu,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,8,AI4Casting_Hub-Quantile_Baseline
nu,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
nu,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
nu,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
nu,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Quantile_Baseline
nu,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-Quantile_Baseline
nu,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.9,6,AI4Casting_Hub-Quantile_Baseline
nu,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.975,12,AI4Casting_Hub-Quantile_Baseline
nu,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
nu,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
nu,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
nu,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Quantile_Baseline
nu,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.75,3,AI4Casting_Hub-Quantile_Baseline
nu,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.9,8,AI4Casting_Hub-Quantile_Baseline
nu,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.975,15,AI4Casting_Hub-Quantile_Baseline
nu,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
nu,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
nu,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
nu,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Quantile_Baseline
nu,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,4,AI4Casting_Hub-Quantile_Baseline
nu,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,9,AI4Casting_Hub-Quantile_Baseline
nu,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,18,AI4Casting_Hub-Quantile_Baseline
on,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
on,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
on,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,1,AI4Casting_Hub-Quantile_Baseline
on,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Quantile_Baseline
on,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-Quantile_Baseline
on,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-Quantile_Baseline
on,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,3,AI4Casting_Hub-Quantile_Baseline
on,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
on,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
on,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
on,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Quantile_Baseline
on,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-Quantile_Baseline
on,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.9,3,AI4Casting_Hub-Quantile_Baseline
on,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.975,4,AI4Casting_Hub-Quantile_Baseline
on,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
on,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
on,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
on,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Quantile_Baseline
on,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-Quantile_Baseline
on,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.9,3,AI4Casting_Hub-Quantile_Baseline
on,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.975,5,AI4Casting_Hub-Quantile_Baseline
on,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
on,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
on,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
on,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Quantile_Baseline
on,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-Quantile_Baseline
on,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,3,AI4Casting_Hub-Quantile_Baseline
on,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,5,AI4Casting_Hub-Quantile_Baseline
pe,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
pe,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
pe,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
pe,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Quantile_Baseline
pe,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,0,AI4Casting_Hub-Quantile_Baseline
pe,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,4,AI4Casting_Hub-Quantile_Baseline
pe,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,11,AI4Casting_Hub-Quantile_Baseline
pe,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
pe,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
pe,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
pe,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Quantile_Baseline
pe,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.75,3,AI4Casting_Hub-Quantile_Baseline
pe,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.9,7,AI4Casting_Hub-Quantile_Baseline
pe,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.975,16,AI4Casting_Hub-Quantile_Baseline
pe,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
pe,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
pe,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
pe,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Quantile_Baseline
pe,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.75,4,AI4Casting_Hub-Quantile_Baseline
pe,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.9,9,AI4Casting_Hub-Quantile_Baseline
pe,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.975,18,AI4Casting_Hub-Quantile_Baseline
pe,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
pe,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
pe,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
pe,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Quantile_Baseline
pe,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,5,AI4Casting_Hub-Quantile_Baseline
pe,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,11,AI4Casting_Hub-Quantile_Baseline
pe,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,20,AI4Casting_Hub-Quantile_Baseline
prairies,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
prairies,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
prairies,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,1,AI4Casting_Hub-Quantile_Baseline
prairies,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Quantile_Baseline
prairies,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-Quantile_Baseline
prairies,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,3,AI4Casting_Hub-Quantile_Baseline
prairies,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,3,AI4Casting_Hub-Quantile_Baseline
prairies,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
prairies,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
prairies,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
prairies,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Quantile_Baseline
prairies,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-Quantile_Baseline
prairies,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.9,3,AI4Casting_Hub-Quantile_Baseline
prairies,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.975,4,AI4Casting_Hub-Quantile_Baseline
prairies,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
prairies,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
prairies,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
prairies,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Quantile_Baseline
prairies,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-Quantile_Baseline
prairies,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.9,3,AI4Casting_Hub-Quantile_Baseline
prairies,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.975,4,AI4Casting_Hub-Quantile_Baseline
prairies,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
prairies,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
prairies,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
prairies,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Quantile_Baseline
prairies,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,3,AI4Casting_Hub-Quantile_Baseline
prairies,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,4,AI4Casting_Hub-Quantile_Baseline
prairies,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,5,AI4Casting_Hub-Quantile_Baseline
qc,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
qc,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
qc,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
qc,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Quantile_Baseline
qc,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-Quantile_Baseline
qc,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-Quantile_Baseline
qc,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,4,AI4Casting_Hub-Quantile_Baseline
qc,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
qc,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
qc,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
qc,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Quantile_Baseline
qc,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-Quantile_Baseline
qc,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.9,3,AI4Casting_Hub-Quantile_Baseline
qc,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.975,6,AI4Casting_Hub-Quantile_Baseline
qc,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
qc,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
qc,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
qc,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Quantile_Baseline
qc,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-Quantile_Baseline
qc,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.9,4,AI4Casting_Hub-Quantile_Baseline
qc,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.975,8,AI4Casting_Hub-Quantile_Baseline
qc,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
qc,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
qc,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
qc,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Quantile_Baseline
qc,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,3,AI4Casting_Hub-Quantile_Baseline
qc,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,4,AI4Casting_Hub-Quantile_Baseline
qc,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,10,AI4Casting_Hub-Quantile_Baseline
sk,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
sk,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
sk,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,1,AI4Casting_Hub-Quantile_Baseline
sk,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Quantile_Baseline
sk,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-Quantile_Baseline
sk,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,3,AI4Casting_Hub-Quantile_Baseline
sk,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,5,AI4Casting_Hub-Quantile_Baseline
sk,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
sk,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
sk,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
sk,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Quantile_Baseline
sk,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-Quantile_Baseline
sk,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.9,4,AI4Casting_Hub-Quantile_Baseline
sk,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.975,6,AI4Casting_Hub-Quantile_Baseline
sk,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
sk,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
sk,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
sk,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Quantile_Baseline
sk,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.75,3,AI4Casting_Hub-Quantile_Baseline
sk,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.9,4,AI4Casting_Hub-Quantile_Baseline
sk,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.975,7,AI4Casting_Hub-Quantile_Baseline
sk,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
sk,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
sk,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
sk,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Quantile_Baseline
sk,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,3,AI4Casting_Hub-Quantile_Baseline
sk,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,5,AI4Casting_Hub-Quantile_Baseline
sk,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,8,AI4Casting_Hub-Quantile_Baseline
territories,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
territories,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
territories,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
territories,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Quantile_Baseline
territories,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,1,AI4Casting_Hub-Quantile_Baseline
territories,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,3,AI4Casting_Hub-Quantile_Baseline
territories,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,7,AI4Casting_Hub-Quantile_Baseline
territories,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
territories,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
territories,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
territories,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Quantile_Baseline
territories,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-Quantile_Baseline
territories,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.9,5,AI4Casting_Hub-Quantile_Baseline
territories,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.975,10,AI4Casting_Hub-Quantile_Baseline
territories,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
territories,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
territories,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
territories,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Quantile_Baseline
territories,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.75,3,AI4Casting_Hub-Quantile_Baseline
territories,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.9,7,AI4Casting_Hub-Quantile_Baseline
territories,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.975,12,AI4Casting_Hub-Quantile_Baseline
territories,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
territories,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
territories,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
territories,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Quantile_Baseline
territories,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.75,4,AI4Casting_Hub-Quantile_Baseline
territories,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.9,7,AI4Casting_Hub-Quantile_Baseline
territories,3,2025-11-22,2025-12-13,pct wk rsv lab det,quantile,0.975,13,AI4Casting_Hub-Quantile_Baseline
yt,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
yt,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
yt,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
yt,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Quantile_Baseline
yt,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,0,AI4Casting_Hub-Quantile_Baseline
yt,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-Quantile_Baseline
yt,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,15,AI4Casting_Hub-Quantile_Baseline
yt,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
yt,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
yt,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Quantile_Baseline
yt,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Quantile_Baseline
yt,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.75,1,AI4Casting_Hub-Quantile_Baseline
yt,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.9,7,AI4Casting_Hub-Quantile_Baseline
yt,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.975,18,AI4Casting_Hub-Quantile_Baseline
yt,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Quantile_Baseline
yt,2,2025-11-22,2025-12-06,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Quantile_Baseline
